一時停止,一時停止,
一般設定,一般設定,
一部有効,一部有効,
上昇,上昇,
下降,下降,
不適正,不適正,
与信使用率がこの閾値を超えた場合にアラート生成,与信使用率がこの閾値を超えた場合にアラート生成,
与信枠,与信枠,
与信枠超過時に自動ブロック,与信枠超過時に自動ブロック,
与信限度額,与信限度額,
両方,両方,
乙 (Party B),乙（相手方）,
予実差異率(%),予実差異率(%),
予実差異金額,予実差異金額,
予算修正承認必須,予算修正承認必須,
予算差異,予算差異,
予算差異率(%),予算差異率(%),
予算明細,予算明細,
予算種別,予算種別,
予算編成方針,予算編成方針,
予算計画,予算計画,
予算計画名称,予算計画名称,
予算計画明細,予算計画明細,
予算通貨,予算通貨,
予算額,予算額,
仕訳帳登録時に予算チェック,仕訳帳登録時に予算チェック,
件名,件名,
休日リスト,休日リスト,
会社,会社,
会計処理,会計処理,
会計年度,会計年度,
会計年度開始月,会計年度開始月,
会計監査,会計監査,
作成先フォルダ,作成先フォルダ,
作成日,作成日,
作成日時,作成日時,
作成者,作成者,
使用率,使用率,
使用額,使用額,
依頼者,依頼者,
保存ポリシー,保存ポリシー,
保存年数,保存年数,
保存期限,保存期限,
修正前合計金額,修正前合計金額,
修正前年間合計,修正前年間合計,
修正回数,修正回数,
修正影響,修正影響,
修正後合計金額,修正後合計金額,
修正後年間予算合計,修正後年間予算合計,
修正後年間合計,修正後年間合計,
修正後第10月,修正後第10月,
修正後第11月,修正後第11月,
修正後第12月,修正後第12月,
修正後第1月,修正後第1月,
修正後第2月,修正後第2月,
修正後第3月,修正後第3月,
修正後第4月,修正後第4月,
修正後第5月,修正後第5月,
修正後第6月,修正後第6月,
修正後第7月,修正後第7月,
修正後第8月,修正後第8月,
修正後第9月,修正後第9月,
修正明細,修正明細,
修正理由,修正理由,
修正申請日,修正申請日,
修正番号,修正番号,
修正種別,修正種別,
停止理由,停止理由,
備考,備考,
優先度,優先度,
優先度別SLA時間（時間単位）,優先度別SLA時間（時間単位）,
全社的な内部統制,全社的な内部統制,
公開範囲,公開範囲,
内容,内容,
内部のみ,内部のみ,
内部メモ,内部メモ,
円,円,
再開,再開,
分類,分類,
初回応答日時,初回応答日時,
初回評価,初回評価,
利用可能額,利用可能額,
制限設定,制限設定,
前回審査,前回審査,
前回見直し日,前回見直し日,
前年度実績,前年度実績,
前年比増減率(%),前年比増減率(%),
勘定科目,勘定科目,
勘定科目名,勘定科目名,
千円,千円,
半期,半期,
却下理由,却下理由,
原価センター,原価センター,
参考になった数,参考になった数,
反社チェック,反社チェック,
反社チェック期限,反社チェック期限,
取引先,取引先,
取引先名,取引先名,
取引実績,取引実績,
問い合わせ内容,問い合わせ内容,
問い合わせ者,問い合わせ者,
問い合わせ者名,問い合わせ者名,
問題なし,問題なし,
営業利益,営業利益,
営業時間,営業時間,
営業終了時間,営業終了時間,
営業開始時間,営業開始時間,
四半期,四半期,
基本情報,基本情報,
基本設定,基本設定,
報告書,報告書,
増減合計金額,増減合計金額,
増減金額,増減金額,
増額承認,増額承認,
増額申請,増額申請,
売上高,売上高,
売買契約,売買契約,
変更前限度額,変更前限度額,
変更差額,変更差額,
変更後限度額,変更後限度額,
変更日時,変更日時,
変更概要,変更概要,
変更理由,変更理由,
変更者,変更者,
外部API連携,外部API連携,
外部公開,外部公開,
契約書,契約書,
定期レビュー,定期レビュー,
定期見直し,定期見直し,
定期見直しの標準サイクル,定期見直しの標準サイクル,
定期評価,定期評価,
実在性,実在性,
実績累計額,実績累計額,
審査コメント,審査コメント,
審査実施日,審査実施日,
審査担当者,審査担当者,
審査期限,審査期限,
審査種別,審査種別,
審査結果,審査結果,
対象フォルダ,対象フォルダ,
対象文書,対象文書,
対象者,対象者,
差戻理由,差戻理由,
差異アラート閾値(%),差異アラート閾値(%),
差異管理設定,差異管理設定,
帝国データバンク,帝国データバンク,
年次,年次,
年間予算合計,年間予算合計,
年間合計,年間合計,
当期実績累計額,当期実績累計額,
従業員,従業員,
従業員数,従業員数,
応答期限,応答期限,
情報セキュリティ,情報セキュリティ,
戦略リスク,戦略リスク,
手作業統制,手作業統制,
手動入力,手動入力,
承認ワークフロー有効,承認ワークフロー有効,
承認ワークフロー設定,承認ワークフロー設定,
承認与信枠,承認与信枠,
承認情報,承認情報,
承認日,承認日,
承認済み予算額,承認済み予算額,
承認者,承認者,
担当,担当,
担当チーム,担当チーム,
担当者,担当者,
推奨与信枠,推奨与信枠,
支払実績スコア,支払実績スコア,
支払遅延,支払遅延,
改訂承認,改訂承認,
数値情報,数値情報,
文書,文書,
文書名,文書名,
文書概要,文書概要,
文書種別,文書種別,
新規取引,新規取引,
新規承認,新規承認,
新規設定,新規設定,
既存取引期間（月数）,既存取引期間（月数）,
日次,日次,
更新要否,更新要否,
書面調査,書面調査,
最大ファイルサイズ(MB),最大ファイルサイズ(MB),
最大修正回数,最大修正回数,
最新予算修正,最新予算修正,
最新審査,最新審査,
最終承認日,最終承認日,
最終承認者,最終承認者,
月次,月次,
月次更新実行日,月次更新実行日,
月次配分方式,月次配分方式,
月間平均取引額,月間平均取引額,
有効,有効,
有効期間,有効期間,
有効期限,有効期限,
有効終了日,有効終了日,
有効開始日,有効開始日,
期間配分の適切性,期間配分の適切性,
期限切れ間近,期限切れ間近,
期限時アクション,期限時アクション,
未評価,未評価,
東京商工リサーチ,東京商工リサーチ,
検証,検証,
検証結果,検証結果,
検証者,検証者,
業務プロセス,業務プロセス,
業務リスク,業務リスク,
業務委託契約,業務委託契約,
業務監査,業務監査,
業歴（年数）,業歴（年数）,
概ね適正,概ね適正,
権利と義務の帰属,権利と義務の帰属,
横ばい,横ばい,
次回見直し予定日,次回見直し予定日,
残期間見込み額,残期間見込み額,
決算書確認,決算書確認,
決算・財務報告プロセス,決算・財務報告プロセス,
深刻度,深刻度,
添付・備考,添付・備考,
添付資料,添付資料,
減額,減額,
満足度,満足度,
満足度評価,満足度評価,
災害リスク,災害リスク,
無効,無効,
照会番号,照会番号,
特別監査,特別監査,
現在のバージョン,現在のバージョン,
現在値,現在値,
現地調査,現地調査,
甲 (Party A),甲（自社）,
申請与信枠,申請与信枠,
申請書,申請書,
申請者,申請者,
発注書作成時に予算チェック,発注書作成時に予算チェック,
百万円,百万円,
直近決算年度,直近決算年度,
着地見込み明細,着地見込み明細,
着地見込み機能有効,着地見込み機能有効,
着地見込み自動更新,着地見込み自動更新,
着地見込み計算方式,着地見込み計算方式,
着地見込み設定,着地見込み設定,
確定済み,確定済み,
確認日,確認日,
確認日時,確認日時,
確認者,確認者,
社内,社内,
社外,社外,
社外チケット用,社外チケット用,
科目別内訳,科目別内訳,
秘密保持契約,秘密保持契約,
第10月,第10月,
第11月,第11月,
第12月,第12月,
第1月,第1月,
第2月,第2月,
第3月,第3月,
第4月,第4月,
第5月,第5月,
第6月,第6月,
第7月,第7月,
第8月,第8月,
第9月,第9月,
結果,結果,
結果詳細,結果詳細,
網羅性,網羅性,
緊急変更,緊急変更,
緊急審査,緊急審査,
臨時評価,臨時評価,
自社調査,自社調査,
著者,著者,
表示の妥当性,表示の妥当性,
補足情報,補足情報,
要改善,要改善,
要注意,要注意,
見直しサイクル（月数）,見直しサイクル（月数）,
見直し期限の何日前に送信するか,見直し期限の何日前に送信するか,
見直し管理,見直し管理,
見込みの根拠,見込みの根拠,
見込み作成日,見込み作成日,
見込み対象月,見込み対象月,
見込み根拠,見込み根拠,
規程,規程,
親フォルダ,親フォルダ,
解決,解決,
解決メモ,解決メモ,
解決内容,解決内容,
解決日時,解決日時,
解決期限,解決期限,
解決者,解決者,
計算方式,計算方式,
記事内容,記事内容,
設定,設定,
評価の妥当性,評価の妥当性,
該当あり,該当あり,
詳細説明,詳細説明,
説明,説明,
警察照会,警察照会,
議事録,議事録,
財務データ取得元,財務データ取得元,
財務リスク,財務リスク,
財務情報,財務情報,
賃貸借契約,賃貸借契約,
資本金,資本金,
超過額,超過額,
通期着地見込み額,通期着地見込み額,
通知設定,通知設定,
週次,週次,
遅延日数,遅延日数,
過去最大延滞日数,過去最大延滞日数,
適正,適正,
部門,部門,
部門長,部門長,
部門長承認必須,部門長承認必須,
部門長承認日,部門長承認日,
金額,金額,
金額サマリー,金額サマリー,
金額丸め単位,金額丸め単位,
関連与信枠,関連与信枠,
関連反社チェック,関連反社チェック,
関連審査,関連審査,
関連情報,関連情報,
閲覧数,閲覧数,
閾値,閾値,
閾値超過時アクション,閾値超過時アクション,
限度額超過,限度額超過,
随時,随時,
雇用契約,雇用契約,
電子帳簿保存法,電子帳簿保存法,
電子帳簿保存法対応を有効にする,電子帳簿保存法対応を有効にする,
非公開,非公開,
